Trip to Siladen Island ( Small Paradise Island in Bunaken ) - https://t.co/TSEpKG3lrg https://t.co/hYCnC22wSz
"Menyelam di Bunaken, taman laut terindah di dunia https://t.co/C1AD6m5r1L

#Bunaken #Travel #TempatWisata #Liburan #Manado"
With Esther at Bunaken National Maritime Park [pic]  https://t.co/ZYZWEp4qFD
Visit Indonesia: Amazing #Diving and #Snorkeling in Bunaken Marine Pa... https://t.co/KNYcDVzP39  https://t.co/SVkMNdg4tc
"With Welly, Deasy, and 2 others at Bunaken National Maritime Park [pic]  https://t.co/rQU3kzeK9N"
With Deasy and Esther at Bunaken National Maritime Park [pic]  https://t.co/Shi1w0SRt3
"With Welly, Friska Irene, and 2 others at Pulau Bunaken (Bunaken Island) [pic]  https://t.co/w2n1ZI5uJC"
With Deasy and Esther at Bunaken National Maritime Park [pic]  https://t.co/Y8iKkRHcLE
At Pulau Bunaken (Bunaken Island)  https://t.co/Euj6O8U9cm
"Having fun 
#freediving #coralreef #fish #underwaterphotography #underwater #bunaken #island https://t.co/q70Qj467Jn"
Trip to Siladen Island ( Small Paradise Island in Bunaken ) - https://t.co/TSEpKG3lrg https://t.co/hYCnC22wSz
pengen nyelem ke Bunaken https://t.co/j2kmXtfBOJ
@vo_voles Ayo kapan ni.. Bunaken
"Berita terbaru: Ambil Alih Pengelolaan Bunaken, Pemerintah Daerah Harus Lakukan Ini https://t.co/4gAwxXFa9Z"
Manado Tua sampingnya Pulau Bunaken https://t.co/lJY7Rakzik
"Jaga ekosistem laut! Jangan cemari!
#snorkeling #bunaken @ Bunaken https://t.co/Q4M87r0MbF"
RT @LaodeMSyarif: Menuju Bunaken @AnjelMalik https://t.co/edic7nk7ke
Just posted a photo @ Bunaken https://t.co/RV0FtEX0K2
RT @VisitsIndonesia: In the marine park of Bunaken you will encounter a real mermaid and also be glimpse of the life of the sea  https://t.
Open BOWA:0895803665670 Manado City #Manado #BunakenPark #Bunaken #NorthSulawesi #LadyBoy https://t.co/bcicMnXDGl
Raja Ampat/Mahameru/Bunaken/ ?
RT @GenPiSulut: Om @andreOPA rencana @GenPiSulut akan diresmikan Juli ini. Bunaken menunggu kedatangan tmn2 Genpi se-Indonesia https://t.co
Divinggg  @ Taman Laut Bunaken https://t.co/ZrLpraOuiv
"Taman Laut Bunaken, Surga Bawah Laut diManado https://t.co/iCVXLlv8ll https://t.co/T6gC4dJvoB"
"Tamu dari ynci bekasi .....
Otw pulau BUNAKEN ......
YNCI MANADO CHAPTER  
YNCI BEKASI CHAPTER  
#selaluadaceritadiynci "
At Pulau Bunaken (Bunaken Island)  https://t.co/8oZFpeoB7Y
": @jif3r_t 
#tanjungkopi #manadotua #bunaken #fundive #diving @ Pulau Manado Tua https://t.co/Ntkqzqfseo"
With jifer at Bunaken National Maritime Park [pic]  https://t.co/pkCb5XTJF6
#NanyaTentang Pengen ke BUNAKEN / RAJA AMPAT?
Derawan/Raja Ampat/Bunaken ?
Om @andreOPA rencana @GenPiSulut akan diresmikan Juli ini. Bunaken menunggu kedatangan tmn2 Genpi se-Indonesia https://t.co/UrR5eyvn20
"RT @TourManado: @Ben_Diver Santai tapi serius, lagi kerja juga semoga hari sabtu dan minggu ada yang ikutan share tour ke Bunaken. https://"
